Date,Open,High,Low,Close,Volume
2010-01-04,101.11827089619933,102.53939031716592,100.84497549207921,101.4371109008789,1079040
2010-01-05,101.99280340256611,106.31082478700068,101.84705095487661,104.93525695800781,2112500
2010-01-06,105.49095169941889,111.13899627081005,103.00398585593085,110.13692474365234,5761450
2010-01-07,110.67438794569841,112.2412665835648,108.40606138051233,108.83422088623047,3174260
2010-01-08,108.77044828854494,110.86568723289146,108.07810513945275,108.70668029785156,1220560
2010-01-11,109.86362842844798,115.67565574756445,108.95265305681873,112.4052505493164,5512030
2010-01-12,113.32534488793776,116.9692396579365,112.29593820386195,114.09056091308594,4366170
2010-01-13,112.09551248490992,119.31043513106414,95.65240568067911,118.39945983886719,4475290
2010-01-14,119.77504106904323,120.74979141409236,115.92161903944584,116.45909118652344,3020830
2010-01-15,117.15143549714233,118.79118000581586,115.75763737435106,118.25370788574219,2396195
2010-01-18,116.88724486159379,119.88436154543913,116.88724486159379,118.25370788574219,2031560
2010-01-19,118.79118847991823,119.11914018512388,114.78290221663293,115.20195007324219,769910
2010-01-20,115.76674426654526,117.51581519677727,113.07025817822341,113.6259536743164,843480
2010-01-21,113.23426087867468,117.49761967633326,111.68559831139459,113.58042907714844,1712055
2010-01-22,111.33940914838377,113.32533570293573,107.13070050061114,112.12284851074219,2194355
2010-01-25,112.77874454717119,112.96093682649277,109.04374026936907,109.56299591064453,652660
2010-01-27,109.64499803819122,111.81311695526166,105.69136124801496,106.64788818359375,999240
2010-01-28,108.43339636791357,109.77253126382641,104.76216676630736,106.80274963378906,811325
2010-01-29,105.8553238658727,110.0549204273769,104.76215631914019,108.44249725341797,2203015
2010-02-01,108.40608066456745,112.45081396552513,107.51332164806922,111.86779022216797,642590
2010-02-02,113.32535483070669,115.14730585065313,112.08642758112778,113.90837860107422,1877745
2010-02-03,115.60958421949734,119.78031442090594,114.32909693817096,119.3138427734375,2264310
2010-02-04,118.03333904345007,120.31992052838251,116.25894957815275,118.29857635498047,1960870
2010-02-05,112.6004398925785,117.9693297397533,112.04251334948862,116.18579864501953,2513800
2010-02-08,118.90223703097034,119.44186691108784,116.89004811860646,118.73760986328125,892700
2010-02-09,118.71933278267474,118.71933278267474,116.34128206940031,117.0638427734375,676620
2010-02-10,116.89006915970299,118.55469352056494,116.6156765413093,117.12786865234375,697880
2010-02-11,117.43883856930078,117.95104462836322,116.1583583121149,117.0638427734375,615600
2010-02-15,115.0607983512987,119.26810046706369,115.0607983512987,116.59738159179688,925995
2010-02-16,117.32906584231165,117.32906584231165,115.88394469614038,116.1949234008789,479900
2010-02-17,119.99979426529964,127.45405832506891,117.34736530917677,124.77417755126953,5685510
2010-02-18,118.90225274665045,126.036390702687,118.90225274665045,122.22237396240234,7141980
2010-02-19,121.46322340403863,124.37174864444157,118.9937179448652,119.87175750732422,3058535
2010-02-22,120.71320702957385,121.95710792783294,117.69491664860254,118.5455322265625,1931730
2010-02-23,117.62177208503027,120.03640188111206,117.62177208503027,118.72846984863281,2220280
2010-02-24,118.17055208768664,119.90836273903106,116.34128653228534,117.01811981201172,1295395
2010-02-25,117.46624215605124,123.05464714086692,117.46624215605124,122.149169921875,6303470
2010-02-26,122.56081205241632,124.57300169785961,120.93276656105114,123.26508331298828,2091610
2010-03-02,122.56077035578653,126.7497894053759,121.37174516557526,125.78028106689453,2009720
2010-03-03,125.85347546766619,132.41139079202833,123.29250090550889,130.7193145751953,6396450
2010-03-04,130.6095732391083,132.00896037741174,129.4205477477147,130.78335571289062,1585250
2010-03-05,131.65220662455786,134.8168273153806,130.2619612920993,131.1400146484375,2088575
2010-03-08,130.591246957824,134.72539038997087,130.591246957824,134.17660522460938,2998275
2010-03-09,134.17659657416021,134.63391286374917,130.24367369245815,130.86563110351562,2887980
2010-03-10,130.9753932404888,131.46014743053587,127.68272406033064,129.88697814941406,2456645
2010-03-11,129.8412633327751,130.59125488435933,125.57907163083193,126.76809692382812,3215010
2010-03-12,127.55466950746356,129.23759015478663,124.8107716865814,127.92051696777344,4587100
2010-03-15,128.0485736495683,129.78637013805195,127.49978846573825,128.3321075439453,3691730
2010-03-16,130.60957373428386,133.1705485047972,126.21933326428808,131.78944396972656,4313620
2010-03-17,132.3290335712235,132.9326944171023,130.17965540474296,130.88392639160156,2894280
2010-03-18,126.23760378178336,132.6034392870215,126.23760378178336,130.39918518066406,1602495
2010-03-19,130.25282538671803,133.53635290665054,129.89611924884494,133.29855346679688,3173105
2010-03-22,132.4388246183483,135.69491496619045,130.60955912349868,132.97845458984375,3420825
2010-03-23,133.58213990397863,134.63396217278375,131.72543620473363,132.87786865234375,3137795
2010-03-25,132.98757342738,135.3290445884387,132.3930678244595,134.761962890625,4631175
2010-03-26,134.57906025811832,136.975393561194,133.5546760594639,135.54856872558594,4510640
2010-03-29,136.84731356405157,143.96315347331299,135.09122079541947,141.71316528320312,3427565
2010-03-30,142.66441142422647,146.30465979183307,140.14917137958687,143.89002990722656,5228770
2010-03-31,144.32904553700797,146.15831097104814,143.59733657215435,144.4387969970703,2262800
2010-04-01,143.52417931690096,147.4388066393826,134.63394725955203,137.4601593017578,62604490
2010-04-05,139.02418120276522,139.88393824056195,136.28028288955275,137.3686981201172,3068635
2010-04-06,138.29243450329392,138.31987236245283,135.21012737084334,135.56683349609375,2779200
2010-04-07,137.06686996638558,137.06686996638558,135.01808750005011,135.81382751464844,2025005
2010-04-08,134.7070855074328,137.81683070253428,134.45098950106848,135.6400146484375,2818780
2010-04-09,136.2802647472957,137.37782113523122,135.5028214129069,135.85952758789062,1723635
2010-04-12,136.28030992451147,137.17664631024113,134.5242163304285,136.71932983398438,1443360
2010-04-13,137.87175056134637,139.93881562411516,136.3260189270179,138.7040557861328,2766355
2010-04-15,139.31685899896044,140.65221492008942,136.5546643484104,136.9753875732422,2582545
2010-04-16,137.21321116909533,137.4693072265316,135.73149660114154,137.0394287109375,1299990
2010-04-19,135.36563692108865,136.71014807997554,134.1217359154582,136.3260040283203,1658230
