Date,Open,High,Low,Close,Volume
2010-01-04,75.88473020034544,76.68774321833851,75.41496831999987,76.22601318359375,952740
2010-01-05,76.68772449596098,84.50505480773744,76.36651814188176,82.13616943359375,7061550
2010-01-06,82.87094477008779,84.18788568928855,80.6385694589183,83.42101287841797,2960980
2010-01-07,84.30832390874798,85.76178144537386,82.9512362535976,83.71409606933594,3807800
2010-01-08,84.07545742669791,86.30381969459165,83.6016827043094,84.13166809082031,2940330
2010-01-11,84.71786718597141,86.16329296296821,84.07545436808336,84.6054458618164,1252350
2010-01-12,85.11937323799518,85.11937323799518,82.16027245902308,82.67018127441406,1036880
2010-01-13,83.11184266834157,84.31636212730304,81.20468685831923,83.75023651123047,1381270
2010-01-14,84.54923598392905,84.79816804308074,83.11184203861234,83.453125,1508600
2010-01-15,83.75424447242737,84.05537429752982,83.13592113404258,83.39690399169922,337560
2010-01-18,83.15602184505298,83.83456889503424,82.46944294864782,82.7906494140625,313970
2010-01-19,83.5133474927558,84.15576030868574,80.62250207407632,81.47369384765625,683290
2010-01-20,81.90733566677358,82.30884221415972,79.63079427827458,80.43380737304688,661200
2010-01-21,80.78311845447105,81.82301897203561,78.13719170072812,78.96028137207031,1152590
2010-01-22,78.29375940774288,79.23730203582176,76.69576541832859,78.36201477050781,1692970
2010-01-25,78.05284876991233,78.89601473678411,77.08522291452384,77.39036560058594,1863110
2010-01-27,77.49075950698332,79.096785610755,73.63629440732996,75.08975219726562,1375400
2010-01-28,75.10578600451645,76.36651585211187,72.27918365167561,73.2789306640625,2424720
2010-01-29,71.86964635590635,74.51959107437838,70.02271444588021,73.48771667480469,1788280
2010-02-01,74.68021541380404,75.68398175001109,72.27117620690714,75.47118377685547,1156990
2010-02-02,77.00894853144071,77.00894853144071,73.70856458534303,74.24256896972656,874360
2010-02-03,76.92864847759388,77.08924862830163,73.23478374628533,76.55123138427734,1486880
2010-02-04,75.41897372007162,78.29376151051045,75.18609923270621,75.40692901611328,837300
2010-02-05,74.27869310986952,76.2701677937735,72.41570343044424,74.60391235351562,1033380
2010-02-08,75.48321874221594,75.88472522488729,73.684471415269,75.4591293334961,314200
2010-02-09,75.95299078887344,76.28624194941182,74.35900934854702,75.7642822265625,581940
2010-02-10,76.24606814976944,76.24606814976944,74.6882273767205,74.99337005615234,326990
2010-02-11,75.48320917682308,77.56702853806185,74.90503893480285,76.64757537841797,515920
2010-02-15,76.68775976548011,77.4907729567417,76.0614104565368,76.31436157226562,194930
2010-02-16,76.68773054855056,77.15749235128551,75.73214325453297,75.99713897705078,155220
2010-02-17,76.44683612309807,76.75599784745668,75.08572931582185,75.48322296142578,1385110
2010-02-18,75.56351069034228,76.28622350675936,75.40291056513941,75.5434341430664,251740
2010-02-19,75.37480325515162,75.51533296159704,74.27869237498462,74.43126678466797,138290
2010-02-22,75.16201901932706,75.40292538096884,74.68021242254676,74.71233367919922,262530
2010-02-23,74.68020098230714,75.06564987658652,73.64431358834001,74.69625854492188,175600
2010-02-24,73.57606960147658,75.88473208556111,73.57606960147658,75.12588500976562,269500
2010-02-25,74.68020796393242,75.48322095279191,73.18259045513028,74.11408233642578,1749010
2010-02-26,74.45938887678935,75.74019575848946,74.28674400007304,75.28649139404297,244480
2010-03-02,75.34669638474749,77.24983289805148,74.19838777639664,76.63552856445312,452030
2010-03-03,76.78008513713696,79.05261336368382,76.3906233478117,78.44232177734375,829880
2010-03-04,76.9848690789779,79.31360219731134,76.9848690789779,78.62702941894531,385760
2010-03-05,78.77557224810643,80.30129813802957,77.59916117110566,77.86013793945312,756240
2010-03-08,77.94847273624028,79.53844119375364,76.73190851464042,77.12940216064453,439680
2010-03-09,78.25361582611848,78.25361582611848,75.49125522177717,75.77632141113281,395530
2010-03-10,75.82047384716756,77.65937405785235,75.48320991154031,76.85234832763672,529800
2010-03-11,75.96502194395758,78.13316053060954,75.96502194395758,77.37832641601562,550340
2010-03-12,77.24982778524317,77.7316403594329,76.93665328792068,77.09725952148438,303440
2010-03-15,77.16953468429315,77.63127075507481,75.96501539330053,77.17756652832031,345370
2010-03-16,76.70378092491619,77.87216603396939,75.90478709982949,76.69976806640625,667470
2010-03-17,77.81196168315502,77.81196168315502,76.36653581847601,76.96478271484375,360970
2010-03-18,76.52713560897182,77.26590604318311,75.88873566572701,76.23001861572266,695260
2010-03-19,76.36653568341728,76.85637410744202,75.61572048291349,76.26615905761719,784660
2010-03-22,75.48321885372246,77.36226625467893,75.40291878237011,76.53516387939453,529240
2010-03-23,77.00894182741816,77.00894182741816,75.08170955472369,75.40291595458984,615840
2010-03-25,76.15775651997912,76.15775651997912,74.19840879772536,75.47118377685547,736820
2010-03-26,76.26213349829274,76.26213349829274,74.76451620617232,75.12185668945312,364640
2010-03-29,75.49124358628275,78.85586343301432,74.1983923418589,77.64733123779297,1021480
2010-03-30,77.16955226485989,80.8553853207752,76.38661577264851,79.37783813476562,1694470
2010-03-31,79.09677943454797,80.22099884470506,77.7356726629425,78.6029281616211,582450
2010-04-01,78.93617567925207,78.93617567925207,77.57506896986088,77.92839050292969,197520
2010-04-05,78.29377163826248,78.29377163826248,77.10932862595867,77.60317993164062,541610
2010-04-06,78.61497038090094,78.61497038090094,77.69953609229404,77.88824462890625,228230
2010-04-07,77.88824617915945,79.09677850818512,77.88824617915945,78.3941421508789,254820
2010-04-08,77.57506860038627,79.01647537285967,77.57506860038627,78.17330932617188,328630
2010-04-09,76.97684469571581,80.87145743241304,76.97684469571581,80.40570831298828,2377930
2010-04-12,81.34120220527014,83.87470729735912,80.70280832618495,81.91937255859375,2516040
2010-04-13,81.98762246397025,83.51334832207799,81.22476259816774,81.5218734741211,613100
2010-04-15,81.12838635943892,83.03152899846505,80.38158417212505,80.79112243652344,363340
2010-04-16,80.30130680516395,80.79114526679574,78.77558075056514,79.01648712158203,1732310
2010-04-19,79.01648471626174,83.91486305696579,77.41447148872393,79.66291046142578,348890
2010-04-20,80.30129841139183,80.63856239435897,79.35374284507728,79.91986846923828,200430
2010-04-21,80.30130218450313,81.81096446003066,79.66692116206518,81.13643646240234,388740
2010-04-22,80.30933150497485,82.63003857501671,80.30129965958807,82.03179168701172,885160
2010-04-23,82.03179117849562,83.67395127599373,81.66641879694873,83.3487319946289,775030
2010-04-26,83.83454492044991,85.03906422641471,83.27243223509848,84.22400665283203,682410
2010-04-27,84.63756931112712,84.63756931112712,82.88298178393318,83.2603988647461,328270
2010-04-28,83.11182724144868,83.51333365324312,80.48195901889478,80.94369506835938,506900
2010-04-29,81.93140016297632,82.79062366802152,80.38158511632449,82.19639587402344,500120
2010-04-30,81.9073286309611,85.91034905466314,81.62627529723393,84.56128692626953,739970
2010-05-03,86.24359201885764,86.39214745406403,83.5133467647108,83.858642578125,919290
