Date,Open,High,Low,Close,Volume
2010-01-04,184.048123126283,186.07062997382457,184.048123126283,185.35870361328125,11031470
2010-01-05,186.7177892418089,186.87958728139782,184.46066523580643,185.42742919921875,11613740
2010-01-06,185.82789918426127,187.2841063678808,184.85709850998168,186.53982543945312,14527930
2010-01-07,186.55603502783552,186.87963118303233,184.54161378018952,185.49623107910156,8576510
2010-01-08,185.58518743191766,186.38610443233566,184.46067433635687,184.94203186035156,10453820
2010-01-11,185.82793912506253,187.09807943567193,183.0975546980727,183.4171142578125,14145340
2010-01-12,183.40093139779006,183.64363470548847,177.673190120361,178.239501953125,22917720
2010-01-13,177.57609720716258,177.57609720716258,174.59087519244812,176.03089904785156,21719690
2010-01-14,177.00979238229982,177.89968794140282,173.57556754303155,174.5301971435547,20723990
2010-01-15,175.39175608089536,176.23311330506306,172.86765971959363,173.39756774902344,20611920
2010-01-18,175.95809950239112,176.60934079592587,173.35310963944718,174.45335388183594,19222170
2010-01-19,175.53739470478916,176.92888027542404,174.501872281675,175.8043670654297,12277070
2010-01-20,176.6861885233517,176.8965371302702,174.1418838653723,174.73245239257812,16830720
2010-01-21,174.66368259304812,174.84976210691875,170.8856413658591,171.84027099609375,19265470
2010-01-22,169.9027253724499,170.41643771500404,166.09231668957364,168.86720275878906,27193180
2010-01-25,166.29453507155716,172.88386516280494,166.29453507155716,169.21099853515625,15378040
2010-01-27,166.65455718190245,167.33411649124992,159.46252363030416,160.80142211914062,38068910
2010-01-28,169.89056479343145,169.89056479343145,161.07244041572343,162.06346130371094,27952460
2010-01-29,160.99155506244412,167.25324109529004,158.16409426419455,166.3795166015625,46487190
2010-02-01,173.77376391948303,173.77376391948303,163.05447928624054,163.5196533203125,22047160
2010-02-02,164.24373409467768,165.45723816303237,159.7092650046231,160.04905700683594,24086260
2010-02-03,160.69223766342947,163.08687915106248,160.46571785633995,161.7034912109375,30450710
2010-02-04,161.47696136110525,161.5335851371542,156.94654081226832,157.5856475830078,35357120
2010-02-05,156.94319964378468,156.94319964378468,151.50304218897108,154.32476806640625,26878830
2010-02-08,154.5036983387299,158.39068512534033,153.1741578225738,157.47586059570312,18885130
2010-02-09,157.02456764711064,159.22014423978547,156.53665622291493,158.593994140625,13836980
2010-02-10,160.1959126860609,160.1959126860609,154.09708352288598,155.46728515625,19731930
2010-02-11,156.44718541423532,157.7564014067702,155.39819212217756,155.93894958496094,12427940
2010-02-15,156.53663896948177,156.53663896948177,153.38964661377872,154.09710693359375,13325010
2010-02-16,155.64214820875358,156.5366483051669,154.09711612378766,156.17884826660156,8070150
2010-02-17,157.34981171066556,159.58604934479646,156.71960424974188,159.12660217285156,13468360
2010-02-18,159.21199891555315,159.3827716304366,156.72367803763967,157.9515838623047,13103230
2010-02-19,156.53662205501686,157.26847662346256,153.69457151089577,154.93466186523438,15863020
2010-02-22,156.1300508934197,157.34981691602454,155.32907070891847,155.83323669433594,11528650
2010-02-23,155.7153301904619,157.30915079646147,155.04039152278307,155.47137451171875,10625770
