Date,Open,High,Low,Close,Volume
2010-01-04,180.95561892875548,182.05712569583667,179.89963149578602,180.62789916992188,4371510
2010-01-05,181.7021252443078,185.7075772363211,181.28336675242195,184.39669799804688,7629380
2010-01-06,185.70759024375295,187.2915717493725,180.70986627041734,181.3015899658203,5953585
2010-01-07,181.4198921114219,183.1586279736626,180.08171807559432,182.5851287841797,4964525
2010-01-08,182.61244510005662,185.68935512436255,181.40170293172827,184.97019958496094,7931425
2010-01-11,185.52551740962264,191.715772883976,184.81546012335667,191.06033325195312,10096505
2010-01-12,190.80544837629805,195.7212319003649,187.7103135840067,191.04212951660156,14351905
2010-01-13,189.62200317853822,190.96019123451902,186.90010772572,189.4035186767578,10503700
2010-01-14,190.22282395688302,196.44948636807803,189.69483016544683,194.100830078125,10746410
2010-01-15,196.63153549176255,199.07121639428823,193.9369490787365,196.23098754882812,16362695
2010-01-18,194.81087201641526,202.63972570039832,193.11765547037015,201.66566467285156,10033600
2010-01-19,214.41939764517983,214.41939764517983,199.0165959174259,201.31973266601562,8069485
2010-01-20,201.54733533843182,203.7048298694653,196.66795923088858,197.31430053710938,6584845
2010-01-21,197.54184610571258,198.6342406332563,191.16952848939928,193.2177734375,7313095
2010-01-22,190.25921105264936,192.60786709518933,186.61788643920153,187.82862854003906,7275735
2010-01-25,186.79999275824036,187.4645307633371,183.0039126444705,185.47091674804688,5243060
2010-01-27,182.63063775826868,183.8231693872721,175.72122740282435,177.1049346923828,12127575
2010-01-28,178.06076824856967,187.52820610748475,178.06076824856967,185.4890594482422,14347760
2010-01-29,183.8777932557044,190.25920959115388,179.9178472127782,186.74533081054688,15392485
2010-02-01,186.79996402032614,195.1750084865901,182.97657566513524,193.45448303222656,10680450
2010-02-02,193.93696655656706,196.99568016216034,187.57375990506293,188.85733032226562,8883385
2010-02-03,190.35935282714075,196.08532981408754,186.44492599103452,194.99293518066406,13260715
2010-02-04,192.9720120434144,194.61970936257293,190.25922884210178,190.88735961914062,6585835
2010-02-05,188.2018662009579,188.98475154245742,181.17410863974393,186.74533081054688,12212410
2010-02-08,186.6179009309622,189.6584038855683,182.24830827739513,186.1991424560547,7426465
2010-02-09,186.61791129509584,192.4440258963801,184.4695289313936,189.0849151611328,9225825
2010-02-10,190.07715993895246,190.3502620807997,185.7257778546563,186.55416870117188,8286355
2010-02-11,187.5282284275583,190.24101153196165,187.2369157741865,188.11083984375,4078795
2010-02-15,188.07442418984368,190.1681747562862,183.88689527585615,187.31884765625,4549330
2010-02-16,187.8923256660528,189.65837014906018,185.4071257558098,186.82723999023438,6636255
2010-02-17,188.25646668645714,195.51180637289224,187.89232592677268,194.31927490234375,11366410
2010-02-18,194.2646518721537,203.24051710558155,194.00066196406036,199.99974060058594,24856930
2010-02-19,195.17497923029984,200.68248507724587,194.99291579125824,199.27146911621094,13856280
2010-02-22,200.91010299865926,203.00386764032467,196.8591317364135,201.6292724609375,8715490
2010-02-23,200.27285323717254,205.6984330094402,198.21550983633452,199.93603515625,11249705
2010-02-24,199.36254272701686,202.26650162210427,193.9096535668982,199.14405822753906,8601590
2010-02-25,199.5628400964656,200.80998960372693,196.91377252841554,199.59014892578125,7738815
2010-02-26,201.00114024657347,207.00931808657114,197.54187876203113,204.73348999023438,8116780
2010-03-02,205.91693653867608,213.92785472787304,205.73487305744385,210.28652954101562,14963530
2010-03-03,211.9250765320231,213.91870380400022,207.70114090973206,209.17587280273438,11365680
2010-03-04,209.37617584262927,209.82224313089264,202.54869184776092,204.214599609375,11118615
2010-03-05,204.82451770104598,207.46447259519437,200.34568991418263,200.88278198242188,13164750
2010-03-08,208.32928646028432,208.32928646028432,201.56551888274217,205.60739135742188,15896925
2010-03-09,190.25923142066816,206.35388126764033,190.25923142066816,203.48634338378906,4524955
2010-03-10,203.48634363071403,206.645194186125,203.36799612298748,206.00796508789062,6196885
2010-03-11,205.2614544537947,210.26827555050977,205.2614544537947,209.6219482421875,9045940
2010-03-12,209.5582400929413,211.48815168832814,207.8377146753823,209.56735229492188,9742385
2010-03-15,205.47999197493226,210.15909452510203,205.47999197493226,208.047119140625,4507825
2010-03-16,207.3734628801881,209.1759148775854,206.19002946936158,208.44764709472656,6725940
2010-03-17,210.28653269771863,210.73260004040395,207.38257359511874,209.2305450439453,12125165
2010-03-18,208.5204944722161,213.38166049301788,208.30202384061846,211.8887176513672,7689270
2010-03-19,213.38163937426077,213.38163937426077,209.65838789670636,210.4685821533203,6133220
2010-03-22,200.2728694674829,209.8040385029296,200.2728694674829,208.73895263671875,5492690
2010-03-23,210.01340269090392,213.3634286921701,209.74030055587681,211.55186462402344,6263015
2010-03-25,209.7585201690377,212.14358354460637,208.7935712885573,210.25010681152344,7565780
2010-03-26,210.30471648767343,218.10624760311828,209.64927691624928,217.2505340576172,9027285
2010-03-29,217.93330143689116,221.2104995794749,215.74851193553727,218.288330078125,6028530
2010-03-30,218.2883355766884,220.66430081727268,212.953793621113,213.58192443847656,5330135
2010-03-31,213.38163146862283,215.69388053591175,211.54277241354816,212.69888305664062,3538230
2010-04-01,212.65336547048366,215.60282955194447,212.65336547048366,213.66383361816406,3816315
2010-04-05,214.32839117837096,215.38437875942273,210.83272252097805,214.3101806640625,4195040
2010-04-06,214.83814381520517,215.54820097589274,212.28921390708416,213.84588623046875,4302480
2010-04-07,215.20230285492593,217.2323515522188,209.06667909390188,211.979736328125,18454375
2010-04-08,210.64154019355507,212.1982126897754,209.37618035485866,210.60513305664062,6740765
2010-04-09,211.1968677095429,218.45220949167106,210.7417020463758,215.46632385253906,12797095
2010-04-12,215.0748399286709,216.36750853946307,212.13447410194328,214.2737579345703,7172525
2010-04-13,214.83815211269834,214.83815211269834,209.93146775354307,210.75987243652344,4825870
2010-04-15,212.1071685080285,213.55459177484445,207.91963945336607,209.06666564941406,7152780
2010-04-16,208.6752231110496,211.14222684611417,205.98974877163096,209.08486938476562,5622710
2010-04-19,207.55553291679325,211.9251258615732,205.4071505292254,211.0694122314453,6129665
2010-04-20,211.1968421118936,217.56916062389038,211.1968421118936,216.1126251220703,8998350
2010-04-21,217.56915278020037,227.94692271224037,217.56915278020037,225.28875732421875,26047175
2010-04-22,222.33927011605726,226.1262368884249,222.3210596049283,223.0220184326172,13803410
2010-04-23,222.94010152815918,225.76213375633398,222.41212166483373,225.01565551757812,5720055
2010-04-26,225.76213305375583,234.3192406052179,225.38889393553944,232.97195434570312,16826845
2010-04-27,231.7703443370814,233.95513380471763,228.8936942219367,232.4166717529297,7134950
2010-04-28,230.31381546368297,231.2150484378356,226.90007313961652,228.3292999267578,6100705
2010-04-29,229.19406837986196,233.93689959396235,229.19406837986196,231.9705810546875,13210430
2010-04-30,234.13719199949833,234.13719199949833,229.96785961290982,231.22412109375,5560430
2010-05-03,230.8600190197871,233.58190066712046,227.94694780054888,229.49452209472656,2338320
2010-05-04,229.785818284063,235.02932141640648,226.53594286225382,227.48268127441406,8337075
2010-05-05,221.501785531552,227.87410368069146,221.4653645062768,225.99880981445312,6726505
2010-05-06,222.84907908621656,228.09258176345574,222.12081135285098,224.66062927246094,4212245
2010-05-07,219.4262384293591,222.12082504170817,215.23872301290433,216.8682098388672,9055115
2010-05-10,218.84363249228298,229.2032068249137,218.84363249228298,227.48268127441406,7993775
2010-05-11,227.40076241585936,232.84453972199574,226.53595045555585,229.28514099121094,9079200
2010-05-12,224.1781771239651,236.3220070162101,224.1781771239651,234.84727478027344,9068370
2010-05-13,235.77579201323874,240.32744822971054,235.41166507214197,238.7889862060547,9973175
2010-05-14,238.14267633837463,239.01658661758086,233.044815444309,235.912353515625,18998125
2010-05-17,231.2241152453217,232.51678382903967,224.03250461871525,229.8040008544922,16886290
2010-05-18,229.80401919139993,231.1695160439327,226.90915864094333,228.4385223388672,16597995
2010-05-19,226.3083818851612,226.49044537923777,217.26878424796854,219.39895629882812,11986965
2010-05-20,221.7803927287471,225.82614633908412,217.41282689628315,222.1389923095703,11543770
2010-05-21,217.13697486545536,224.90665572776027,215.70257656172717,223.5550079345703,8823435
2010-05-24,223.55501405070117,228.0329139601527,218.89320540577813,220.3735809326172,5085955
2010-05-25,218.43347984125478,218.65416192406173,212.40164321387672,214.038330078125,7723085
2010-05-26,215.16010596344432,219.2058459335558,211.49134525958146,212.7510528564453,14306915
2010-05-27,212.76941326750068,224.72275140680446,210.95802167320025,223.5825958251953,13507560
2010-05-28,225.2744352934467,227.66510838213645,221.74360669529477,225.33880615234375,7747100
2010-05-31,223.58258201902498,227.6651087301194,222.53436683890064,226.62608337402344,4662770
2010-06-01,227.11343225398414,227.66513041407634,216.44737071415986,217.3116912841797,8930410
2010-06-02,219.757538199534,221.95511302031863,214.88425107357452,220.8885040283203,6537050
2010-06-03,222.69988569780725,229.5041021049375,222.69988569780725,228.4558868408203,7414595
2010-06-04,228.0329181624372,231.34307903819226,228.0329181624372,229.03515625,7272295
2010-06-07,224.0975023726861,225.27444529096863,219.9414148004761,223.39869689941406,7122970
2010-06-08,223.32515637293338,228.51106595920916,223.32515637293338,225.49514770507812,8407510
2010-06-09,225.25605097190297,230.58908144724427,225.25605097190297,227.96853637695312,7812710
2010-06-10,227.96854801548508,229.8718940326032,224.40094576068063,229.5041046142578,6817990
2010-06-11,230.2396580527345,231.73842712618017,227.71106749730993,229.09950256347656,7028035
2010-06-14,230.05580347278323,232.07867346374582,228.07891066962458,231.06724548339844,3069890
2010-06-15,228.78690435531502,231.0672296049592,226.23071599780388,228.99838256835938,3309380
2010-06-16,229.87187729863174,229.87187729863174,223.4538584129284,224.4652862548828,6787285
2010-06-17,224.35495811431008,224.9066562463698,219.1966324915368,223.4354705810547,11126405
2010-06-18,223.43549339133227,225.7801896465541,221.100000991753,222.79185485839844,12770945
2010-06-21,224.3549581062269,230.2580663858817,224.3549581062269,229.3753662109375,7028360
2010-06-22,228.05131458019974,231.32468813537372,226.42381762755937,227.23297119140625,4845490
2010-06-23,225.32961422756577,231.06722152602484,225.32961422756577,229.7615509033203,5381525
2010-06-24,228.08809202818895,233.27400153591276,228.08809202818895,232.29934692382812,9207320
2010-06-25,231.89477665064024,234.95667213122238,227.55479393013954,229.70640563964844,6537805
2010-06-28,230.05579319108838,232.86942298362075,228.40071271599075,232.06947326660156,3983065
