Date,Open,High,Low,Close,Volume
2010-01-04,600.8057660359981,605.7500268971575,600.8057660359981,603.804443359375,1060024
2010-01-05,608.6594148074577,610.5871534021999,601.216280883783,604.8753662109375,2683989
2010-01-06,591.8274743064701,609.3375759769353,591.8274743064701,598.1818237304688,3076209
2010-01-07,597.5750682141013,602.7692067015331,592.6129623596191,595.3082275390625,2033021
2010-01-08,596.3434350688899,605.7499971558518,596.3434350688899,599.0743408203125,2940979
2010-01-11,603.6615504961682,606.8744151043966,597.3072498645224,598.7708740234375,2235555
2010-01-12,600.4487552064086,605.7678567287973,593.6660293561375,599.467041015625,3121051
2010-01-13,596.1648838616894,602.9476089415602,593.2018967337256,597.3072509765625,1822801
2010-01-14,599.8061124682622,599.8061124682622,590.0961392499779,595.5936889648438,3908340
2010-01-15,597.6105534697834,597.6105534697834,587.2401249371278,589.4534301757812,3226792
2010-01-18,590.7387311211281,597.2358401027418,585.4553688509021,590.7208862304688,1598541
2010-01-19,592.5949477908086,595.0224408318888,583.8666895805156,586.3477172851562,2303975
2010-01-20,589.3822186539294,589.7035247577594,582.064048077893,584.0095825195312,2281223
2010-01-21,583.5989287047497,584.7412956944112,541.9745014278183,544.0806884765625,11137290
2010-01-22,544.0987175353813,544.0987175353813,512.7553892825032,525.3748168945312,12968561
2010-01-25,525.8387906571243,535.1203874560931,519.7700090352596,532.0681762695312,3983746
2010-01-27,527.5881527821381,531.550699654263,513.3444469392646,520.5020141601562,5295822
2010-01-28,524.7678862870926,530.6938607196465,503.3488209035704,511.02398681640625,9322481
2010-01-29,508.7036214017329,518.163718691553,500.1360138700641,508.2930908203125,8075187
2010-02-01,515.7362107236424,515.7362107236424,502.6348732415705,505.93701171875,5986399
2010-02-02,510.48851340084735,513.3443823627271,496.2091195670223,498.4938049316406,5351231
2010-02-03,500.2608248366723,520.1270397511012,496.2090545371451,517.6817016601562,6031122
2010-02-04,514.0583000410713,520.0913431890792,508.91769743089276,515.7718505859375,3639273
2010-02-05,505.133784249675,514.9865667368036,496.17344245175804,508.3466491699219,4964971
2010-02-08,514.058385094585,521.9120494197047,504.59828831604466,515.64697265625,3517267
2010-02-09,517.2711952154968,522.9293979867007,511.64868222402407,521.8584594726562,3634060
2010-02-10,525.124927755796,527.2668540899424,510.84553325182065,512.7018432617188,2548539
2010-02-11,514.4153882138068,521.1981140068546,514.4153882138068,516.949951171875,1173273
2010-02-15,520.4841202121445,520.7339977236961,508.3466522290284,511.5773620605469,1660459
2010-02-16,504.91949319657886,522.2689913146927,503.34879971346595,516.0931396484375,1971357
2010-02-17,521.2872777996419,529.7656595420259,520.8053677226933,526.3029174804688,1994555
2010-02-18,529.604953388198,529.604953388198,522.2689394836656,526.9989624023438,1557193
2010-02-19,524.696522285634,533.3355576725584,515.2364258062044,527.784423828125,2128083
2010-02-22,531.907537853426,536.155650788234,527.5166167875772,532.4608764648438,1523517
2010-02-23,530.1227701537098,533.6390476462815,523.1793906130973,531.764892578125,2109415
2010-02-24,530.1227394536348,541.1892693082016,525.1249438702126,535.8880615234375,3990600
2010-02-25,539.0471974063781,550.8277158891984,536.7446675931761,548.18603515625,5460808
2010-02-26,547.9719245151967,565.1071864247095,545.8299983923486,558.4315795898438,4210276
2010-03-02,581.4214406895276,581.4214406895276,560.8234347249206,565.9639892578125,2401391
2010-03-03,564.1255481002695,567.6061846454649,559.2170259806163,563.3759155273438,1871334
2010-03-04,562.1800087792842,568.445085873156,557.7533968530424,567.2670288085938,1820173
2010-03-05,568.6770512556335,576.49502528507,564.8751580966465,566.713623046875,2443961
2010-03-08,572.9608614820505,576.423652737611,567.249123740979,572.3182983398438,2874874
2010-03-09,573.3179250854121,576.6200636894675,564.9823500938157,567.2135009765625,2392031
2010-03-10,567.2491297815401,571.1759372642365,559.1455882933845,562.661865234375,1706316
2010-03-11,563.5007796983982,565.7855140731183,557.0928949535069,561.3945922851562,1944045
2010-03-12,562.3405334984618,565.7318960478116,555.7184614358033,558.5922241210938,3276096
2010-03-15,558.3244676728737,563.8399115699882,550.8277996929345,554.6832275390625,2918470
